repo	sha	date	category	inserted	deleted	subject
rustai	79bde7fed87a	2025-08-10	fallback/compat path	23	3	fix: dedupe near-duplicate raises after injecting min-raise in NLHE state
rustai	4b20db5ac356	2025-08-11	proof ceremony	133	18	fix: remove per-set overrides and enforce settings match in golden sets
rustai	af9847df811d	2025-08-13	other: product/behavior	1	5	refactor: remove symlink creation in audit_logger init_run function
rustai	088ea9b6f8b1	2025-08-26	other: product/behavior	2	1938	Ignore profiling artifacts; remove committed pprof outputs
rustai	7fdc2fcc8d83	2025-08-27	other: docs/plans	482	107	Docs: simplify interface plan; Determinism section updated. Labeling: add debug traces. cfr_rng: fixed streams + tests. Solver: deterministic traces + split streams. Pipeline: eval mode plumbed.
rustai	f802394e915d	2025-08-28	other: docs/plans	1	0	Remove private-aware feature path from trainer; keep PBS model strictly public-only per plan
rustai	d299bae35ebb	2025-08-29	abstraction/wrapper/controller	1	1	scripts: revert micro A/B default to sampled (RTS_GREEDY=false) to match production
rustai	b0663b06acf2	2025-08-30	proof ceremony	51	114	rtsctl: enforce sanctioned-only policies; resolve policies/approved/nlhe/{2p,3p}; emit provenance banner; write sanctioned metadata; print Policy line in summarize; remove --policy/--from-run
rustai	ec05cb60f1ae	2025-09-06	diagnostics residue	43	36	Revert "RTS cont leaf: fix weighting to return unweighted ret_trav; pick continuations simultaneously at boundary; key stats by infoset (identity key); keep stable_state_id only for telemetry"
rustai	8cb79a2e405b	2025-09-09	test sprawl	47	21	RTS: implement strategy-level traverser lock: exact-replay when legal, otherwise policy-clamp via prior; remove panic fallback. Pass prior policy into RoundTraverserFreeze from core; keep last-resort CALL/FOLD choice. Tests passing.
rustai	7a789af1d78a	2025-09-09	other: docs/plans	181	40	RTS: make traverser self-lock unconditional by own-action index; remove opponent-prefix dependency. Add always-on panic if wanted action not legal to prevent regression. Add unit test for extractor/counting logic. Add design/test doc for unconditional traverser lock.
rustai	808c322cafde	2025-09-09	diagnostics residue	1243	847	feat(mcp): unify wire to StepResult {trace,snapshot}; remove meta.aiActions; centralize advance/apply in runner
rustai	72d7134849a1	2025-09-14	flags/knobs/env	4	4	rsync: stop using --delete when syncing to VM
rustai	7a292cc7e9d1	2025-09-14	extra state	0	28	git: remove stale submodule metadata and caches
rustai	ae84f63598d3	2025-09-25	fallback/compat path	594	98	Refactor RTS and remove legacy leaf machinery for improved clarity
rustai	aaada1ee8090	2025-09-25	extra state	525	92	Introduce incremental PBS functionality and remove rewind dependencies
rustai	229d15777836	2025-09-26	other: dead/stale/unused code	2	575	Refactor BaseTrainer by removing dead code and simplifying comments
rustai	8fecb5b2809e	2025-10-04	fallback/compat path	243	336	Refactor blueprint resolution logic and remove deprecated functions
rustai	75f088ce362c	2025-10-04	diagnostics residue	6	28	Remove noisy debug logging from round boundary and streamline policy visit function
rustai	fce202cf52af	2025-10-08	proof ceremony	286	7196	Remove Golden Sets Functionality and Update Related Code
rustai	3c2ed51d38c2	2025-10-08	other: product/behavior	0	1238	Remove AIVAT crate and related components from the project
rustai	f482cad023e5	2025-10-10	fallback/compat path	271	161	Remove Legacy Board Texture Functionality and Transition to Board Profile Analysis
rustai	0185bade691b	2025-10-10	test sprawl	839	222	Remove Unused Observable State Unit Tests
rustai	3454934e67e3	2025-10-19	other: dead/stale/unused code	17	495	Refactor branch tree integration in `ohh-builder` and remove unused tree module
rustai	b3f28ee929ed	2025-10-20	extra state	379	1349	Refactor NLHE Observable State and Remove Unused Components
rustai	1f918b3160b7	2025-10-20	test sprawl	1	561	Remove Deprecated NLHE Test Files
rustai	1d61474d4621	2025-10-20	test sprawl	1314	8	Refactor NLHE Gameplay Logic and Remove Foundation Tests Feature
rustai	1f1cc2c48fba	2025-10-21	diagnostics residue	143	514	Refactor NLHE Logging and Remove Redundant Debug Statements
rustai	50833a98b2bd	2025-10-25	abstraction/wrapper/controller	10	155	Refactor Trainer Interface and Remove Unused Code
rustai	c803a88294ef	2025-11-02	diagnostics residue	43	397457	Remove junk files from repo and update .gitignore
rustai	df2f46aec2d5	2025-11-05	other: product/behavior	5	4460	Remove all non-NLHE games (Kuhn and Leduc)
rustai	e68492b65992	2025-11-05	other: product/behavior	730	74	Eliminate policy bundle type duplication
rustai	ddaaa78909e6	2025-11-19	other: product/behavior	2	2627	refactor(cfr): remove RTS and subgame hooks from offline CFR
rustai	aa57197bae64	2025-11-20	other: dead/stale/unused code	190	0	PBS: Simplify API, remove dead code, and restore sampling support
rustai	d50b280decd8	2025-11-24	test sprawl	8	233	Remove test-only scenario history trim helper
rustai	42b0807fc164	2025-11-24	proof ceremony	99	106	RTS Phase 0 Cleanup: Enforce PBS failure, remove warm-start config, verify cold start
rustai	972cb9af3ca0	2025-11-24	extra state	1939	327	Optimize: Eliminate memmove in legal actions via bitmask (Phase 2)
rustai	38e4f35af59f	2025-11-25	other: product/behavior	0	33	Remove epoch start banner, keep only end-of-epoch banner
rustai	e337014cd4ea	2025-11-25	abstraction/wrapper/controller	149	173	Consolidate train_pluribus scripts into single unified script
rustai	71b46ee96636	2025-11-26	other: docs/plans	0	158	Remove obsolete documentation files replaced by master doc
rustai	85d5b1aaf252	2025-11-29	other: product/behavior	588	71	Eliminate Vec clone in returns() hot path - +83% iteration throughput
rustai	be2acc44f825	2025-11-30	other: product/behavior	66	67	Improve metric precision and remove scientific notation
rustai	9fa9b92e0335	2025-12-04	other: revert	42	97	Revert ES-MCCFR to Pluribus-style reach-weighted averaging
rustai	e6c40560f92d	2025-12-05	other: product/behavior	2	52	Remove AIVAT support from evaluate-policy binary
rustai	0a2c641e89a6	2025-12-06	test sprawl	0	586	Remove broken RTS tests
rustai	d04a74e3a6dd	2025-12-17	fallback/compat path	447	17	ES-MCCFR: uniformize zero-mass menu->legal projection
rustai	c3edeccd0f24	2025-12-19	fallback/compat path	365	68	Remove epsilon clamps, add diagnostics for fallback bug hunt
rustai	d3a446dd336c	2025-12-20	extra state	79	28	analysis_nlhe: remove global rank cache; use caller cache
rustai	fe1900b0afdc	2025-12-21	abstraction/wrapper/controller	1	1231	scripts: remove obsolete sync scripts and update justfile
rustai	87a4dd5f5b1a	2025-12-31	other: dead/stale/unused code	0	1	train-cash: remove unused DeckType import
rustai	5d71114e5342	2026-01-04	other: product/behavior	7	6	Remove stability north star from RTS pickup guide
rustai	623adbd52639	2026-01-04	extra state	7	24	Update vm helpers and drop cardabs metadata
rustai	70bf78af43ce	2026-01-06	other: docs/plans	1	18	Docs: remove AIVAT from RTS debugging plans
rustai	ff63c5c45828	2026-01-07	proof ceremony	56	19	Revert deep-ε open-state trigger; document ep6 validation
rustai	5e0c290d2385	2026-01-09	other: docs/plans	64	4	Doc: train once, eval offline; delete artifacts
rustai	f1042074266a	2026-01-09	fallback/compat path	103	45	Remove extra stack-domain hash pass
rustai	2f9fdc5ee862	2026-01-10	diagnostics residue	48	86	rts-audit: drop dead Blueprint harness
rustai	4bcd1efb7d7e	2026-01-10	other: docs/plans	235	185	Update hetero north star and remove V5 parity doc
rustai	b805e87152ae	2026-01-11	other: dead/stale/unused code	6	41	loader_policy_nlhe: delete dead schema v2 codepath
rustai	c106256d2007	2026-01-13	extra state	96	2	Shrink regret-store arena pages to 8KB
rustai	732d27c666f3	2026-01-13	extra state	201	88	Regret store: track arena pages and stripe map reserve
rustai	95a172ed90a2	2026-01-14	other: dead/stale/unused code	347	10121	Removed old training scripts
rustai	f2f75dcb90e3	2026-01-16	outside-task change	90	5348	Remove scripted-hand challenge support
rustai	b6aa6da85a16	2026-01-17	flags/knobs/env	96	109	Make handset-eval deterministic and remove --seed
rustai	d410265db619	2026-01-20	other: product/behavior	1213	840	Eliminate key-only policy lookup; shape-aware warm-start
rustai	a4217bf0ba3b	2026-01-30	other: revert	79	108	Revert "Bound play_vs_ai_service policy residency with LRU"
rustai	2c7f2c450738	2026-02-09	other: dead/stale/unused code	0	2	Remove unused PBS-slim reexports in evaluate-multiplayer
rustai	847dc957641a	2026-02-14	proof ceremony	62	64	Deduplicate PlayVsAi auth token parsing
rustai	69eb230158ce	2026-02-18	other: product/behavior	165	249	Ops: collapse Play-vs-AI serve profiles to single server
rustai	eaa318c0d36e	2026-02-21	fallback/compat path	30	0	Remove DecisionStore symlink chain
rustai	2af83406d5a9	2026-02-26	other: docs/plans	3	4	engine: stop re-exporting KeyOnlyPrefetchReport
rustai	6bfa6995253d	2026-03-07	flags/knobs/env	205	100	Remove fake leaf_iters from deterministic RTS config
rustai	542aed4e0f33	2026-03-10	fallback/compat path	1	169	Remove bootstrap compatibility cruft from autoresearch
rustai	2c779e909129	2026-03-10	diagnostics residue	408	81	Simplify autoresearch watch output
rustai	b278137d1072	2026-03-10	extra state	1076	691	Simplify autoresearch runtime memory and turn lifecycle
rustai	f39701842199	2026-03-10	abstraction/wrapper/controller	2869	469	Simplify autoresearch operator CLI UX
rustai	3558515aeac9	2026-03-11	extra state	27	16	Trim pre-judge autoresearch handoff IO
rustai	17717f2fc37c	2026-03-13	other: product/behavior	783	15	Simplify velocity autoresearch prompt scope
rustai	3277c5f074e2	2026-03-15	abstraction/wrapper/controller	423	30694	Remove RTS autoresearch controller and stale experiment packs
rustai	a7617d31f83e	2026-03-15	extra state	534	613	Deduplicate CFR traverser update bookkeeping
rustai	1fcc29b96e2d	2026-03-16	other: product/behavior	17	60	Deduplicate applied hero action contract types
rustai	67207a743f99	2026-03-17	other: revert	1	1	Revert river opponent modeling back to blueprint_policy
rustai	280e6176a31a	2026-03-17	diagnostics residue	5	2	Extend hero-only regret-average play to river and drop river LCFR slicing
rustai	d9b78a140543	2026-03-17	diagnostics residue	1	1	Revert river to blueprint-policy opponents on the matched-budget line
rustai	967e82b495c8	2026-03-18	other: product/behavior	2669	1359	Collapse HandBuilder to canonical RTS presets
rustai	b0b9332ddbc7	2026-03-20	extra state	17	30	Drop forced durability flushes from shared cardabs writes
rustai	4e2be8da2503	2026-03-22	other: docs/plans	0	477	Delete 3p training north-star doc from app
rustai	441a754795d6	2026-03-24	fallback/compat path	7	39	Drop duplicate legal-cache refreshes from AIVAT continuation recursion
rustai	249d7414187d	2026-03-27	flags/knobs/env	71	84	Collapse 6p tuning surface v2 RTS config into lift settings
rustai	9d6c4e7865d3	2026-04-02	other: docs/plans	415	44625	Prune stale discovery docs and tighten routing
rustai	4f5b9b81d6f3	2026-04-06	proof ceremony	883	937	Remove lift proof fixed-iters rewrite
rustai	59509ef83925	2026-04-07	other: product/behavior	208	2099	Remove exact root AIVAT partition paths
rustai	6d36cb10a1b3	2026-04-08	other: product/behavior	646	826	aivat: cut exact-support traversal waste
rustai	ecf75f840a14	2026-04-08	other: product/behavior	283	167	Cut 3p AIVAT over to partition-owned traversal
rustai	4f1d7252dc8b	2026-04-08	extra state	337	6	Stop rebuilding terminal state inside exact AIVAT runout enumeration
rustai	20000c633ce1	2026-04-08	extra state	411	3	Stop rebuilding sampled actor states before hot history-cache lookups
rustai	f7fe97c45abe	2026-04-09	extra state	124	5	Stop rebuilding transient board buffers on the exact runout continuation path
rustai	ce8935c86cc0	2026-04-12	fallback/compat path	0	6	Remove duplicate RTS origin field from hand-builder metadata
rustai	7867cd3dbf9b	2026-04-12	fallback/compat path	0	2	Remove duplicate RTS origin field from auto-applied metadata
rustai	9c19c2d4e5f5	2026-04-12	fallback/compat path	903	490	Remove silent RTS-to-blueprint fallback paths
rustai	152d19d348cc	2026-04-15	extra state	141	32	Trim exact-runout showdown bookkeeping on the measured continuation path
rustai	ccfdb4a8ac9e	2026-04-15	other: dead/stale/unused code	189	18	Stop building unused public-chance child sessions on the live AIVAT path
rustai	0e30622307ca	2026-04-16	other: docs/plans	0	11457	docs: delete clear point-in-time stale artifacts
rustai	32274b6be1a8	2026-04-16	other: docs/plans	15	60925	Removed old docs
rustai	626f9b7603b1	2026-04-18	flags/knobs/env	103	16995	challenges: cut over RTS mode from timed_ms to fixed_iters
rustai	d0c3bf16b95c	2026-04-18	other: docs/plans	13	98236	docs: drop archive/, baselines/, and decayed 6p north-star
rustai	7bd8d957371d	2026-04-21	other: product/behavior	157	7722	Ripped out v1
rustai	d6a5665082ab	2026-04-22	fallback/compat path	77	88	Revert sample_joint_opponent_holes to legacy two-pass scan (undo 47ed55f6be)
rustai	333d4e9dd2bc	2026-04-24	extra state	5764	510	Unify policy lifecycle registry
rustai	5d3914e32c96	2026-04-24	other: product/behavior	2614	288	Collapse bugs
rustai	3389e99c93a1	2026-04-25	extra state	4295	20400	Removed all caching
rustai	67d4971685c1	2026-04-26	extra state	203	96	Remove single-traverser RTS worker bookkeeping from the hot loop
rustai	9ab1b3a0d27d	2026-04-27	other: product/behavior	780	19505	Remove neural value network stack
rustai	b2a2d63bca0a	2026-04-27	test sprawl	16	99	Collapse redundant challenge RTS runtime spec
rustai	77f85a6c5dc5	2026-04-27	other: dead/stale/unused code	0	172	Remove leftover heterogeneous RTS temp configs
rustai	5b6aeeb8fef3	2026-04-29	fallback/compat path	36913	24081	Simplify RTS solver contracts and hidden behavior
rustai	3712d3a03eb4	2026-04-29	other: docs/plans	0	11309	Remove stale RTS planning docs
rustai	c7933dad7712	2026-04-30	test sprawl	562	341	Eliminate policy test fixture drift
rustai	4f321929d772	2026-04-30	test sprawl	63844	9965	Eliminate fixture drift and speed up default tests (#252)
rustai	a613c47f50ca	2026-05-03	fallback/compat path	7091	26463	Removes timed path for rts
rustai	b2d03be7112f	2026-05-05	diagnostics residue	14790	907	Remove noavg blueprint training path
rustai	6240e3d7e84d	2026-05-17	proof ceremony	148	1266	Retire RTS source-scan cleanup gates
